Uf;IBGE;Municipio;CNES;Nome_UBS;INE;Sigla;total_1221
GO;520340;BOM JARDIM DE GOIÁS;7286317;ESF III CLEIDE ALVES DE SOUSA;1523457;eSF;2339
GO;520350;BOM JESUS DE GOIÁS;2500159;PSF 01 BOM JESUS;455725;eSF;3509
GO;521120;ITAPURANGA;3101932;UBS ALVORADA E RURAL OESTE JOSE ALVES CAMPOS;461636;eSF;2420
GO;521140;ITAUÇU;2361299;CENTRO DE SAUDE UNIDADE BASICA CENTRAL ITAUCU;461695;eSF;2265
GO;521140;ITAUÇU;9359087;UBS JOAO DA AMBULANCIA;1636634;eSF;3673
GO;521150;ITUMBIARA;800007;CLINICA POPULAR DR MARIO GUEDES;461784;eSF;3575
GO;521150;ITUMBIARA;800058;CLINICA POPULAR DR LUIZ CARNEIRO DE MOURA;461822;eSF;4240
GO;521150;ITUMBIARA;533734;CLINICA UNIDADE SAUDE FAMILIA DIONARIA FERREIRA GOMES;461865;eSF;4704
GO;522170;URUANA;6467024;UBS DISTRITO DE URUITA;467928;eSF;1880
GO;522185;VALPARAÍSO DE GOIÁS;2438216;UNIDADE DE SAUDE DA FAMILIA MARAJO;467960;eSF;4373
GO;522185;VALPARAÍSO DE GOIÁS;2439980;UNIDADE DE SAUDE DA FAMILIA IPANEMA;468045;eSF;3899
GO;522185;VALPARAÍSO DE GOIÁS;9193391;UNIDADE DE SAUDE DA FAMILIA MORADA NOBRE B;468096;eSF;2371
GO;522185;VALPARAÍSO DE GOIÁS;6299148;UNIDADE DE SAUDE DA FAMILIA CRUZEIRO DO SUL;468177;eSF;3308
GO;522185;VALPARAÍSO DE GOIÁS;2383411;UNIDADE BASICA DE SAUDE VALPARAISO;1684256;eSF;3153
GO;522185;VALPARAÍSO DE GOIÁS;2439964;UNIDADE DE S DA FAMILIA JARDIM ORIENTE VALPARAISO;1684361;eSF;1924
GO;522185;VALPARAÍSO DE GOIÁS;3541010;UNIDADE DE SAUDE DA FAMILIA IPIRANGA;1686720;eSF;1873
GO;520360;BRAZABRANTES;2361248;UBS SEBASTIAO LOZI ESF ROQUE ALVES SANTANA;455830;eSF;2624
GO;520360;BRAZABRANTES;7490356;UBS ALBERTINO DE DEUS PASSOS;1538594;eSF;2328
GO;520390;BURITI ALEGRE;7852819;UNIDADE BASICA DE SAUDE VILA ROSANA;1594613;eSF;2451
GO;520393;BURITI DE GOIÁS;2381923;CENTRO DE SAUDE DE BURITI DE GOIAS;455881;eSF;2956
GO;520400;CABECEIRAS;2361957;UNIDADE DE SAUDE DA FAMILIA II;455911;eSF;2990
GO;520410;CACHOEIRA ALTA;6452612;CENTRO DE SAUDE PSF CRUZEIRO DO SUL DE CACHOEIRA ALTA;455954;eSF;2606
GO;520430;CAÇU;2383497;UBS DIVINO CARLOS DE OLIVEIRA DIVA;456012;eSF;3452
GO;520450;CALDAS NOVAS;2383721;ESTRATEGICA DE SAUDE DA FAMILIA DR JAIR PIMENTA CARNEIRO;456128;eSF;5630
GO;521220;JUSSARA;6714854;UBS ONESIA CANDIDA DA SILVA;462446;eSF;3997
GO;520495;CAMPOS VERDES;3529215;UNIDADE DE SAUDE SAO JOAO PSF 302;456470;eSF;2524
GO;520495;CAMPOS VERDES;3529223;PS GERALDO LUIZ BAILONA PSF303;456489;eSF;1481
GO;521250;LUZIÂNIA;2340259;PSF VILA ESPERANCA;462535;eSF;3255
GO;521270;MAMBAÍ;2442906;UNIDADE BASICA SAUDE DE MAMBAI;462721;eSF;2658
GO;520510;CATALÃO;2383330;UBSF AMERICO MACHADO;456535;eSF;3650
GO;520510;CATALÃO;2569779;UBSF DR PAULO DE TARSO SALVIANO;1536567;eSF;5636
GO;520510;CATALÃO;6305202;UBSF DR BEZERRA DE MENEZES;1505335;eSF;4249
GO;521310;MINEIROS;2769425;UNIDADE BASICA DE SAUDE DONA FLORINDA;463027;eSF;2490
GO;521310;MINEIROS;6013937;UNIDADE BASICA DE SAUDE RAUL BRANDAO DE CASTRO;463035;eSF;2300
GO;521310;MINEIROS;7657307;UNIDADE BASICA DE SAUDE UBALDINA REZENDE CARVALHO;1599976;eSF;2448
GO;521310;MINEIROS;7657315;UNIDADE BASICA DE SAUDE DR ERMINIO PARRALEGO;1600001;eSF;2552
GO;521310;MINEIROS;7657307;UNIDADE BASICA DE SAUDE UBALDINA REZENDE CARVALHO;1601342;eSF;1455
GO;521350;MONTE ALEGRE DE GOIÁS;2382725;UNIDADE BASICA DE SAUDE DA FAMILIA DISTRITO PRATA;463078;eSF;941
GO;521350;MONTE ALEGRE DE GOIÁS;9219412;UNIDADE BASICA DE SAUDE DA FAMILIA VERDES MONTES;1626981;eSF;1818
GO;520549;CIDADE OCIDENTAL;2440024;UBS FAMILIA SQ 19;1698052;eSF;1228
GO;520551;COCALZINHO DE GOIÁS;7461542;UNIDADE DE SAUDE PSF II;456969;eSF;3302
GO;520620;CRISTALINA;2440016;PSF BEM VIVER;457124;eSF;3373
GO;521377;MONTIVIDIU DO NORTE;5320569;POSTO DE SAUDE MARIA FERNANDES DE REZENDE MATA AZUL;463175;eSF;1199
GO;521380;MORRINHOS;2441578;UNIDADE ESF SANTA FE;463280;eSF;4370
GO;521400;MOZARLÂNDIA;9900411;PS PSF IV PAULO REGO;1674269;eSF;3228
GO;521405;MUNDO NOVO;2569744;CENTRO DE SAUDE E PSF I II E III DE MUNDO NOVO;463388;eSF;2818
GO;521450;NERÓPOLIS;2768550;CENTRO DE SAUDE NEROPOLIS SEBASTIAO MAXIMO DE OLIVEIRA;463515;eSF;2729
GO;520620;CRISTALINA;7365012;PSF CRISTAL;1493639;eSF;3068
GO;520640;CRIXÁS;7587120;UNIDADE DA SAUDE DA FAMILIA VI DE CRIXAS;1565036;eSF;2040
GO;520735;EDEALINA;7771622;UBS CILAS ALVES VITORIA;457361;eSF;2207
GO;521450;NERÓPOLIS;7951582;CENTRO DE SAUDE DE NEROPOLIS PEDRO GOMES DE MORAIS;1629433;eSF;2945
GO;521450;NERÓPOLIS;7951582;CENTRO DE SAUDE DE NEROPOLIS PEDRO GOMES DE MORAIS;1704974;eSF;1545
GO;521460;NIQUELÂNDIA;7627440;UBS SETOR MARISTA;463582;eSF;2184
GO;521460;NIQUELÂNDIA;8011109;POSTO DE SAUDE JARDIM ATLANTICO;463620;eSF;3202
GO;521480;NOVA AURORA;7983190;UNIDADE BASICA DE SAUDE DA FAMILIA PARQUE DAS PALMEIRAS;463728;eSF;2483
GO;521500;NOVA VENEZA;2440245;USF III ROSA PEIXOTO STIVAL;463817;eSF;4286
GO;520753;FAINA;2383918;UNIDADE BASICA DE SAUDE DE SANTA RITA BRASILIO RAMOS CAIADO;457485;eSF;1482
GO;520760;FAZENDA NOVA;2382571;CENTRO DE SAUDE DE FAZENDA NOVA;457507;eSF;3155
GO;520800;FORMOSA;5477778;PSF 10 PARANA;457795;eSF;4132
GO;520800;FORMOSA;5523850;PSF 15 VILA CAROLINA;1687948;eSF;2991
GO;520800;FORMOSA;5523850;PSF 15 VILA CAROLINA;1687956;eSF;1226
GO;520810;FORMOSO;3963446;PROGRAMA DE SAUDE DA FAMILIA DE FORMOSO II;457868;eSF;1741
GO;521530;ORIZONA;2381788;UNIDADE DE SAUDE DA FAMILIA DE ORIZONA EQUIPE V;464058;eSF;1371
GO;521560;PADRE BERNARDO;3574180;ESTRATEGIA SAUDE DA FAMILIA SUL;464228;eSF;3370
GO;520840;GOIANÁPOLIS;2441357;UNIDADE DE SAUDE DA FAMILIA PSF II DIRCE MARTINS SAKAMOTO;457914;eSF;4186
GO;520840;GOIANÁPOLIS;2441365;UNIDADE DE SAUDE DA FAMILIA PSF III MARIA CAMARGO DE OLIVE;457922;eSF;4133
GO;520860;GOIANÉSIA;2437007;POSTO DE SAUDE MANE CHAPEU GOIANESIA;458031;eSF;1800
GO;520860;GOIANÉSIA;2441306;POSTO DE SAUDE DOMINGOS DOS SANTOS SILVA;458074;eSF;4868
GO;520860;GOIANÉSIA;6771831;POSTO DE SAUDE VALDELICIA DE SOUSA SANTOS AMORIM;1655825;eSF;1751
GO;520860;GOIANÉSIA;2507587;POSTO DE SAUDE NORALDINO RODRIGUES PORTO;1649159;eSF;1889
GO;520870;GOIÂNIA;3989577;USF JARDIM ARITANA;459712;eSF;4460
GO;520870;GOIÂNIA;2506912;USF JARDIM CARAVELAS;458937;eSF;3573
GO;521570;PALMEIRAS DE GOIÁS;9125655;UNIDADE DE SAUDE DA FAMILIA EUMAR PEREIRA ALCANTARA VII;1616145;eSF;2153
GO;521680;PETROLINA DE GOIÁS;2769123;UNIDADE DE SAUDE DA FAMILIA II FRANCISCA DE MORAIS GOIS;464538;eSF;1790
GO;521680;PETROLINA DE GOIÁS;2769123;UNIDADE DE SAUDE DA FAMILIA II FRANCISCA DE MORAIS GOIS;1547364;eSF;2127
GO;521710;PIRACANJUBA;2768542;UNIDADE DE SAUDE DA FAMILIA 302 CONJ POUSO ALTO PIRACANJUBA;464562;eSF;3401
GO;520870;GOIÂNIA;2506912;USF JARDIM CARAVELAS;1487760;eSF;2765
GO;520870;GOIÂNIA;2506912;USF JARDIM CARAVELAS;458910;eSF;3427
GO;520870;GOIÂNIA;6469744;USF JARDIM CERRADO IV;460087;eSF;2849
GO;520870;GOIÂNIA;6469744;USF JARDIM CERRADO IV;460079;eSF;2604
GO;522119;TEREZÓPOLIS DE GOIÁS;2381850;CENTRO DE SAUDE DE TEREZOPOLIS DE GOIAS;2153157;eAP;138
GO;521880;RIO VERDE;4072073;CLINICA DA FAMILIA ARIENE LEAO LEMES;2153084;eAP;2330
GO;521880;RIO VERDE;9268472;CLINICA DA FAMILIA BANDEIRANTES;2153092;eAP;1500
GO;521560;PADRE BERNARDO;3574180;ESTRATEGIA SAUDE DA FAMILIA SUL;2170906;eAP;72
GO;520110;ANÁPOLIS;2384027;USF CALIXTOLANDIA;454184;eSF;4466
GO;521973;SANTO ANTÔNIO DE GOIÁS;2437333;UNIDADE BASICA DE SAUDE JOSE QUIRINO FILHO;466166;eSF;3174
GO;520110;ANÁPOLIS;2371529;USF SOUZANIA;1678671;eSF;1517
GO;520530;CAVALCANTE;6304613;UBS III POVOADO ENGENHO;456659;eSF;1871
GO;521730;PIRENÓPOLIS;3045951;UNIDADE DE SAUDE BONFIM;1573543;eSF;3417
GO;520110;ANÁPOLIS;2361531;USF BANDEIRAS;453838;eSF;4390
GO;520110;ANÁPOLIS;2438356;USF SANTO ANTONIO;454206;eSF;6607
GO;520870;GOIÂNIA;6469744;USF JARDIM CERRADO IV;460095;eSF;2574
GO;520110;ANÁPOLIS;7793383;USF PARQUE DOS PIRINEUS;1587382;eSF;3832
GO;520110;ANÁPOLIS;7793383;USF PARQUE DOS PIRINEUS;1587390;eSF;3880
GO;520880;GOIANIRA;2361647;UBS ONESTINA CORREA DE OLIVEIRA;1632051;eSF;1909
GO;520140;APARECIDA DE GOIÂNIA;7078080;UNIDADE BASICA DE SAUDE ALTO PARAISO;455261;eSF;1523
GO;520140;APARECIDA DE GOIÂNIA;2589508;UNIDADE BASICA DE SAUDE MADRE GERMANA I;1493884;eSF;577
GO;520480;CAMPO ALEGRE DE GOIÁS;6694292;ESTRATEGIA DA SAUDE DA FAMILIA I;456357;eSF;2541
GO;520870;GOIÂNIA;7011555;USF JARDIM CERRADO VI;460257;eSF;2629
GO;520870;GOIÂNIA;6823904;USF JARDIM CURITIBA I;458716;eSF;3294
GO;520870;GOIÂNIA;6823904;USF JARDIM CURITIBA I;459852;eSF;2129
GO;520870;GOIÂNIA;6823904;USF JARDIM CURITIBA I;458708;eSF;2965
GO;521740;PIRES DO RIO;2672308;EQUIPE ESF 1;464775;eSF;5880
GO;521740;PIRES DO RIO;2672316;EQUIPE ESF 2;464783;eSF;6885
GO;521760;PLANALTINA;2438674;UNIDADE BASICA DE SAUDE ESF 12 BRASILINHA 17;465003;eSF;1613
GO;521800;PORANGATU;3141039;ESTRATEGIA DA SAUDE DA FAMILIA RAIZAMA ESF 06;465283;eSF;3278
GO;520010;ABADIÂNIA;6937756;UBS LINDO HORIZONTE;453315;eSF;2114
GO;520017;ÁGUA FRIA DE GOIÁS;249149;UNIDADE DE SAUDE DA FAMILIA LUCIANA REZENDE;453439;eSF;2349
GO;520870;GOIÂNIA;6823904;USF JARDIM CURITIBA I;459879;eSF;2690
GO;520870;GOIÂNIA;6823904;USF JARDIM CURITIBA I;460168;eSF;2486
GO;520870;GOIÂNIA;6823904;USF JARDIM CURITIBA I;459860;eSF;2858
GO;520870;GOIÂNIA;6823904;USF JARDIM CURITIBA I;460176;eSF;3400
GO;520870;GOIÂNIA;6949886;USF JARDIM DAS AROEIRAS;460230;eSF;3876
GO;520870;GOIÂNIA;6949886;USF JARDIM DAS AROEIRAS;460249;eSF;3099
GO;520870;GOIÂNIA;6949886;USF JARDIM DAS AROEIRAS;460222;eSF;3159
GO;520870;GOIÂNIA;5411696;USF JARDIM DOM FERNANDO;459798;eSF;2830
GO;521839;PROFESSOR JAMIL;2437201;CENTRO MEDICO EUGENIO JACINTO DE LEMOS;465402;eSF;3481
GO;521850;QUIRINÓPOLIS;7492138;UBS XII HELIO CAIADO FLEURY;1538012;eSF;4087
GO;520025;ÁGUAS LINDAS DE GOIÁS;2441098;POSTO PSF CIDADE DO ENTORNO;453501;eSF;5858
GO;520025;ÁGUAS LINDAS DE GOIÁS;7251025;POSTO PSF SETOR II;1496433;eSF;7118
GO;520030;ALEXÂNIA;5872219;UBS IV SETOR SUDESTE;1651838;eSF;1272
GO;520030;ALEXÂNIA;7678665;UBS VI VILA BENE;1568469;eSF;3492
GO;520055;ALTO HORIZONTE;8008418;CENTRO DE SAUDE DE ALTO HORIZONTE;453668;eSF;5026
GO;520055;ALTO HORIZONTE;9543120;ESTRATEGIA SAUDE DA FAMILIA II;453676;eSF;2728
GO;520060;ALTO PARAÍSO DE GOIÁS;2334070;UNIDADE BASICA DE SAUDE DA FAMILIA I;453692;eSF;2781
GO;520060;ALTO PARAÍSO DE GOIÁS;9211799;UNIDADE BASICA DE SAUDE DA FAMILIA III;1684280;eSF;474
GO;520870;GOIÂNIA;5411696;USF JARDIM DOM FERNANDO;459763;eSF;3208
GO;520870;GOIÂNIA;5411696;USF JARDIM DOM FERNANDO;459771;eSF;3145
GO;520870;GOIÂNIA;2653869;USF JARDIM GUANABARA I;459100;eSF;2589
GO;520870;GOIÂNIA;2653869;USF JARDIM GUANABARA I;459127;eSF;3485
GO;520870;GOIÂNIA;2653869;USF JARDIM GUANABARA I;459119;eSF;3419
GO;520870;GOIÂNIA;2653869;USF JARDIM GUANABARA I;459135;eSF;3411
GO;520870;GOIÂNIA;6949231;USF JARDIM GUANABARA III;460184;eSF;3213
GO;520870;GOIÂNIA;6949231;USF JARDIM GUANABARA III;460206;eSF;2772
GO;520110;ANÁPOLIS;2361582;USF VILA FORMOSA;453870;eSF;4897
GO;520110;ANÁPOLIS;2361582;USF VILA FORMOSA;453889;eSF;2920
GO;520110;ANÁPOLIS;2371421;USF BAIRRO DE LOURDES;453897;eSF;3645
GO;520110;ANÁPOLIS;2371561;USF JK;454087;eSF;3730
GO;520110;ANÁPOLIS;2438372;USF FILOSTRO MACHADO;454230;eSF;4626
GO;520870;GOIÂNIA;6949231;USF JARDIM GUANABARA III;460192;eSF;2617
GO;520870;GOIÂNIA;6056717;USF JARDIM MIRABEL;460028;eSF;3374
GO;521890;RUBIATABA;6938558;UNIDADE BASICA DE SAUDE PSF 7;465801;eSF;3038
GO;521900;SANCLERLÂNDIA;2769573;UBS CARLOS RODRIGUES DINIZ;465828;eSF;3143
GO;521920;SANTA CRUZ DE GOIÁS;2382334;CENTRO DE SAUDE SANTA CRUZ DE GOIAS;465879;eSF;2859
GO;521930;SANTA HELENA DE GOIÁS;3023958;UNIDADE DO PSF DR RUI CARLOS OTTONI DE CAMARGO;466034;eSF;2311
GO;521930;SANTA HELENA DE GOIÁS;3023958;UNIDADE DO PSF DR RUI CARLOS OTTONI DE CAMARGO;466042;eSF;2445
GO;521950;SANTA ROSA DE GOIÁS;2568888;CENTRO DE SAUDEUNIDADE BASICA SANTA ROSA DE GOIAS;466085;eSF;3708
GO;521971;SANTO ANTÔNIO DA BARRA;2383195;CENTRO DE SAUDE DE SANTO ANTONIO DA BARRA;466158;eSF;2659
GO;520870;GOIÂNIA;6056717;USF JARDIM MIRABEL;460036;eSF;3521
GO;521973;SANTO ANTÔNIO DE GOIÁS;2437333;UNIDADE BASICA DE SAUDE JOSE QUIRINO FILHO;1688812;eSF;2706
GO;521975;SANTO ANTÔNIO DO DESCOBERTO;2441020;UNIDADE DE SAUDE PSF EQUIPE 07;466301;eSF;2223
GO;521975;SANTO ANTÔNIO DO DESCOBERTO;2441039;UNIDADE DE SAUDE PSF EQUIPE 13;466328;eSF;2938
GO;521975;SANTO ANTÔNIO DO DESCOBERTO;8014833;UNIDADE DE SAUDE PSF EQUIPE 16;466360;eSF;1451
GO;522010;SÃO LUÍS DE MONTES BELOS;2440830;UBS JONAS MANOEL DIAS SAO LUIS DE MONTES BELOS;466514;eSF;3630
GO;522010;SÃO LUÍS DE MONTES BELOS;2550644;UBS JOSIAS RICARDO DE ARAUJO SAO LUIS DE MONTES BELOS;466549;eSF;3973
GO;520140;APARECIDA DE GOIÂNIA;2589699;UNIDADE BASICA DE SAUDE JARDIM BOA ESPERANCA;454761;eSF;1987
GO;520880;GOIANIRA;2769212;UBS ADERSON JOSE DE PAULA;460354;eSF;4003
GO;520890;GOIÁS;9736530;UBS RIO VERMELHO;1666339;eSF;1734
GO;522010;SÃO LUÍS DE MONTES BELOS;9411194;UBS DR IDELFONSO PIRES DE PAIVA SAO LUIS DE MONTES BELOS;1647857;eSF;2242
GO;522020;SÃO MIGUEL DO ARAGUAIA;3507858;UNIDADE BASICA DE SAUDE SANTA LUCIA;466654;eSF;3185
GO;522020;SÃO MIGUEL DO ARAGUAIA;3507858;UNIDADE BASICA DE SAUDE SANTA LUCIA;1560492;eSF;1970
GO;522040;SÃO SIMÃO;2441101;ESF II JOAO NUNES DA SILVA;466719;eSF;3383
GO;522040;SÃO SIMÃO;2441187;ESF IV SAHUL BRAUER;466743;eSF;3326
GO;522045;SENADOR CANEDO;2768992;UNIDADE DE SAUDE DA FAMILIA JD DAS OLIVEIRAS II;466875;eSF;2335
GO;522045;SENADOR CANEDO;2769190;UNIDADE DE SAUDE DA FAMILIA MORADA DO MORRO;466913;eSF;1200
GO;522045;SENADOR CANEDO;2769476;UNIDADE DE SAUDE DA FAMILIA JARDIM CANEDO;466964;eSF;2114
GO;522045;SENADOR CANEDO;2769492;UNIDADE DE SAUDE DA FAMILIA VILA GALVAO;467022;eSF;2163
GO;520140;APARECIDA DE GOIÂNIA;5295041;UNIDADE BASICA DE SAUDE BANDEIRANTES;455059;eSF;1999
GO;520140;APARECIDA DE GOIÂNIA;6992943;UNIDADE BASICA DE SAUDE CARAIBAS;455229;eSF;876
GO;520140;APARECIDA DE GOIÂNIA;6992943;UNIDADE BASICA DE SAUDE CARAIBAS;455237;eSF;541
GO;520993;INACIOLÂNDIA;2382121;PSF I INACIOLANDIA;460834;eSF;2445
GO;520995;INDIARA;2769468;UNIDADE DE SAUDE DA FAMILIA I DE INDIARA;460893;eSF;4305
GO;521000;INHUMAS;2659921;UNIDADE DE SAUDE DA FAMILIA JOAO RIBEIRO DE CASTRO;1695568;eSF;2206
GO;522045;SENADOR CANEDO;7046944;UNIDADE DE SAUDE DA FAMILIA JARDIM CANEDO III;467103;eSF;2594
GO;522060;SILVÂNIA;3580709;ESTRATEGIA SAUDE DA FAMILIA 07 MARIA DE LOURDES;467200;eSF;3332
GO;522060;SILVÂNIA;3924823;ESTRATEGIA SAUDE DA FAMILIA 08 BONFIM;467227;eSF;3359
GO;522140;TRINDADE;2437090;UNIDADE DE SAUDE DE FAMILIA PONTA KAYANA I TRINDADE;467340;eSF;2951
GO;522140;TRINDADE;2438747;UNIDADE DE SAUDE DA FAMILIA VILA REDENCAO TRINDADE;467375;eSF;3772
GO;522140;TRINDADE;2438771;UNIDADE DE SAUDE DA FAMILIA JD TAMAREIRAS TRINDADE;467413;eSF;2333
GO;520140;APARECIDA DE GOIÂNIA;7666659;UNIDADE BASICA DE SAUDE MANSOES PARAISO;1571028;eSF;1890
GO;520140;APARECIDA DE GOIÂNIA;9606017;UNIDADE BASICA DE SAUDE CRUZEIRO DO SUL;1679295;eSF;1551
GO;520140;APARECIDA DE GOIÂNIA;9606017;UNIDADE BASICA DE SAUDE CRUZEIRO DO SUL;1714155;eSF;1659
GO;520140;APARECIDA DE GOIÂNIA;7666659;UNIDADE BASICA DE SAUDE MANSOES PARAISO;1715046;eSF;852
GO;521010;IPAMERI;2440938;POSTO DE SAUDE DA FAMILIA ESF III;461121;eSF;3414
GO;521015;IPIRANGA DE GOIÁS;2507730;UNIDADE BASICA SAUDE DE IPIRANGA DE GOIAS;461156;eSF;3053
GO;521020;IPORÁ;2437953;PSF AGUAS CLARAS IPORA;461199;eSF;4349
GO;522140;TRINDADE;2438798;UNIDADE DE SAUDE DA FAMILIA JARDIM FLORESTA TRINDADE;467421;eSF;3776
GO;522140;TRINDADE;2768844;UNIDADE DE SAUDE DA FAMILIA SOL DOURADO;467626;eSF;3060
GO;522140;TRINDADE;2769077;UNIDADE DE SAUDE DA FAMILIA CENTRO TRINDADE;467634;eSF;2010
GO;522140;TRINDADE;9111166;UNIDADE DE SAUDE DA FAMILIA RESIDENCIAL GARAVELO;1615521;eSF;1543
GO;522150;TURVÂNIA;2382296;UNIDADE BASICA DE SAUDE MARIA CONCEICAO DIAS;467693;eSF;3113
GO;522160;URUAÇU;2358816;PSF 5 SETOR PRIMAVERA URUACU;467782;eSF;4335
GO;522160;URUAÇU;3826287;PSF 11 BELA VISTA;467855;eSF;3074
GO;522170;URUANA;3424049;UBS JOSE ALVES TOLEDO FILHO;467901;eSF;3660
GO;520215;ARAGUAPAZ;2500191;UNIDADE SAUDE DA FAMILIA PSFIII;455482;eSF;1836
GO;520310;BALIZA;2500132;ESF MARLENE NERY RIBEIRO;455555;eSF;2394
GO;520320;BARRO ALTO;2535343;POSTO DE SAUDE BAIRRO EXTREMA BARRO ALTO;455598;eSF;2573
GO;520350;BOM JESUS DE GOIÁS;2500213;PSF 04 BOM JESUS;455768;eSF;3887
GO;521120;ITAPURANGA;2381907;UNIDADE BASICA DE SAUDE CENTRAL;461563;eSF;3134
GO;521130;ITARUMÃ;2382997;ESF DONA COCA;461679;eSF;2758
GO;521150;ITUMBIARA;800015;CLINICA POPULAR DR GENESIO BORGES DE ANDRADE;461857;eSF;4148
GO;521150;ITUMBIARA;800015;CLINICA POPULAR DR GENESIO BORGES DE ANDRADE;1657925;eSF;4018
GO;521170;JANDAIA;2382210;CENTRO DE SAUDE UNIDADE BASICA CENTRAL DE JANDAIA;461954;eSF;3577
GO;522170;URUANA;6558372;UBS ERY LUIZ BRANDAO;467936;eSF;2952
GO;522185;VALPARAÍSO DE GOIÁS;2438496;UNIDADE DE S DA FAMILIA S BERNARDO VALPARAISO;467979;eSF;2208
GO;522185;VALPARAÍSO DE GOIÁS;5695511;UNIDADE DE SAUDE DA FAMILIA ANHANGUERA C;468142;eSF;7586
GO;522185;VALPARAÍSO DE GOIÁS;6578594;UNIDADE DE SAUDE DA FAMILIA ARARUAMA;468223;eSF;1264
GO;520355;BONFINÓPOLIS;2440504;UNIDADE DE SAUDE DA FAMILIA II BONFINOPOLIS;455806;eSF;3275
GO;520355;BONFINÓPOLIS;100757;UBS LAZARO DA SILVA BORGES ESF IV;1712284;eSF;1957
GO;520400;CABECEIRAS;2441144;UNIDADE DE SAUDE DA FAMILIA I;455938;eSF;3112
GO;520450;CALDAS NOVAS;2439816;ESTRATEGICA DE SAUDE DA FAMILIA SANTA EFIGENIA I;456144;eSF;3127
GO;521190;JATAÍ;2340054;USF CONJUNTO RIO CLARO DR NESTOR COURI;462152;eSF;2951
GO;521190;JATAÍ;6445519;USF AVENIDA GOIAS JAMES PHILLIPE MINELLI PE TIAGO;1552104;eSF;2250
GO;521210;JOVIÂNIA;2438070;ESF 302 TATAO MARTINS;462365;eSF;3279
GO;521220;JUSSARA;6574246;UBS MARIA RITA DO NASCIMENTO;462438;eSF;5796
GO;520450;CALDAS NOVAS;5728215;ESTRATEGICA DE SAUDE DA FAMILIA ITAGUAI III;456209;eSF;5631
GO;520490;CAMPOS BELOS;2440679;ESF CRUZEIRO CAMPOS BELOS;456454;eSF;4506
GO;520495;CAMPOS VERDES;2383020;PS GERSON MARTINS DA COSTA PSF 301;456462;eSF;1520
GO;521250;LUZIÂNIA;2340364;PSF AMERICANOS;462578;eSF;1397
GO;521250;LUZIÂNIA;6771904;PSF SETOR LESTE SAO CAETANO;462691;eSF;3852
GO;520510;CATALÃO;2438089;UBSF CAIC;456543;eSF;5097
GO;520510;CATALÃO;2383357;UBSF DR LAMARTINE PINTO DE AVELAR;1512889;eSF;4197
GO;520520;CATURAÍ;2361213;UBS CANDIDO PARREIRA DE SOUZA;456616;eSF;3360
GO;520520;CATURAÍ;2570106;UBS MARIA BORGES DE OLIVEIRA;456624;eSF;2950
GO;520530;CAVALCANTE;2440946;UBS II CENTRO;456632;eSF;2832
GO;520545;CEZARINA;3496775;PROGRAMA DE SAUDE DA FAMILIA DE CEZARINA PSF II;456748;eSF;2918
GO;520547;CHAPADÃO DO CÉU;7743246;UNIDADE DE SAUDE RAGAGNIN;456772;eSF;4690
GO;521308;MINAÇU;2438224;UNIDADE DE SAUDE DA FAMILIA PSF I FILO;462861;eSF;2427
GO;521308;MINAÇU;2769247;UNID DE SAUDE DA FAMILIA PSF III;462942;eSF;4506
GO;521310;MINEIROS;2382555;UNIDADE BASICA DE SAUDE DR SILVIO AZARIAS DE OLIVEIRA;1518321;eSF;3746
GO;521340;MOIPORÁ;8007608;PSF MOIPORA;463051;eSF;2155
GO;520549;CIDADE OCIDENTAL;3042685;UBS FAMILIA SQ 16;456918;eSF;1949
GO;520551;COCALZINHO DE GOIÁS;7461542;UNIDADE DE SAUDE PSF II;456977;eSF;3415
GO;521440;NAZÁRIO;2440563;UNIDADE DE SAUDE DA FAMILIA III NAZARIO;463442;eSF;1661
GO;520620;CRISTALINA;2569965;PSF ZONA SUL NOVA;457167;eSF;4372
GO;520620;CRISTALINA;5148561;PSF SANTA CLARA;457175;eSF;5471
GO;520620;CRISTALINA;6617441;PSF MARAJO;457183;eSF;4390
GO;520650;CROMÍNIA;2535890;PROGRAMA DE SAUDE DA FAMILIA E LABORATORIO PUBLICO;457272;eSF;2159
GO;520790;FLORES DE GOIÁS;3569551;UNIDADE DE SAUDE DA FAMILIA III FLORES DE GOIAS;457612;eSF;2796
GO;520800;FORMOSA;2361965;PSF 06 BEZERRA;457620;eSF;2559
GO;520800;FORMOSA;3018156;PSF 09 JARDIM OLIVEIRA;457752;eSF;4788
GO;520815;GAMELEIRA DE GOIÁS;2438054;UNIDADE DE SAUDE DONA ODETE;1554158;eSF;2067
GO;521530;ORIZONA;2437880;UNIDADE DE SAUDE DA FAMILIA DE ORIZONA EQUIPE VII;1469045;eSF;1346
GO;521565;PALESTINA DE GOIÁS;2382520;PSF CENTRO DE PALESTINA DE GOIAS;464279;eSF;3032
GO;521570;PALMEIRAS DE GOIÁS;2769816;UNIDADE DE SAUDE DA FAMILIA THEREZA MENDES DE MENDONCA I;464309;eSF;2687
GO;521570;PALMEIRAS DE GOIÁS;2769816;UNIDADE DE SAUDE DA FAMILIA THEREZA MENDES DE MENDONCA I;464317;eSF;3945
GO;520860;GOIANÉSIA;2381508;POSTO DE SAUDE FRANCISCO JOSE MONTEIRO GOIANESIA;457981;eSF;1558
